  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      8.9838E-04      1.0830E+00      1.0104E+00      1.1548E+00      8.7438E-04      8.7523E+01      9.1715E+01      1.0000E+00
      9.3925E-04      1.0609E+00      1.0095E+00      1.1393E+00      9.0428E-04      8.6184E+01      9.2477E+01      1.0000E+00
      1.0067E-03      1.0262E+00      1.0053E+00      1.0817E+00      9.7624E-04      8.6186E+01      9.3816E+01      1.0000E+00
      1.0570E-03      1.0181E+00      1.0023E+00      1.0355E+00      1.0316E-03      8.6918E+01      9.3814E+01      1.0000E+00
      1.0686E-03      1.0174E+00      1.0020E+00      1.0384E+00      1.0575E-03      8.7233E+01      9.3082E+01      1.0000E+00
      1.0642E-03      1.0193E+00      1.0017E+00      1.0451E+00      1.0542E-03      8.7659E+01      9.2218E+01      1.0000E+00
      1.0605E-03      1.0183E+00      1.0013E+00      1.0457E+00      1.0499E-03      8.8653E+01      9.1290E+01      1.0000E+00
      1.0381E-03      1.0280E+00      1.0014E+00      1.0539E+00      1.0243E-03      8.8839E+01      9.0550E+01      1.0000E+00
      9.9306E-04      1.0348E+00      1.0019E+00      1.0593E+00      9.7456E-04      8.8674E+01      9.1804E+01      1.0000E+00
      9.5998E-04      1.0229E+00      1.0012E+00      1.0462E+00      9.4115E-04      8.8766E+01      9.2346E+01      1.0000E+00
      9.5665E-04      1.0058E+00      1.0008E+00      1.0170E+00      9.4898E-04      8.7973E+01      9.2146E+01      1.0000E+00
      9.6632E-04      1.0030E+00      1.0008E+00      1.0048E+00      9.6274E-04      8.7759E+01      9.2031E+01      1.0000E+00
      9.7361E-04      1.0016E+00      1.0008E+00      1.0023E+00      9.7238E-04      8.7771E+01      9.2241E+01      1.0000E+00
      9.7682E-04      1.0012E+00      1.0008E+00      1.0012E+00      9.7638E-04      8.7764E+01      9.2229E+01      1.0000E+00
      9.7713E-04      1.0009E+00      1.0008E+00      1.0003E+00      9.7690E-04      8.7748E+01      9.2241E+01      1.0000E+00
      9.7608E-04      1.0014E+00      1.0008E+00      1.0015E+00      9.7580E-04      8.7750E+01      9.2252E+01      1.0000E+00
      9.7608E-04      1.0014E+00      1.0008E+00      1.0015E+00      9.7580E-04      8.7778E+01      9.2220E+01      1.0000E+00
      9.7712E-04      1.0009E+00      1.0007E+00      1.0003E+00      9.7689E-04      8.7794E+01      9.2216E+01      1.0000E+00
      9.7680E-04      1.0012E+00      1.0008E+00      1.0012E+00      9.7633E-04      8.7749E+01      9.2261E+01      1.0000E+00
      9.7355E-04      1.0017E+00      1.0008E+00      1.0023E+00      9.7239E-04      8.7653E+01      9.2343E+01      1.0000E+00
      9.6627E-04      1.0032E+00      1.0011E+00      1.0047E+00      9.6261E-04      8.7566E+01      9.2644E+01      1.0000E+00
      9.5682E-04      1.0075E+00      1.0016E+00      1.0182E+00      9.4931E-04      8.6793E+01      9.3088E+01      1.0000E+00
      9.6066E-04      1.0260E+00      1.0032E+00      1.0492E+00      9.4253E-04      8.5745E+01      9.3207E+01      1.0000E+00
      9.9394E-04      1.0387E+00      1.0047E+00      1.0632E+00      9.7639E-04      8.5377E+01      9.4255E+01      1.0000E+00
      1.0379E-03      1.0318E+00      1.0041E+00      1.0573E+00      1.0236E-03      8.6027E+01      9.4623E+01      1.0000E+00
      1.0567E-03      1.0226E+00      1.0036E+00      1.0510E+00      1.0462E-03      8.6103E+01      9.3973E+01      1.0000E+00
      1.0507E-03      1.0276E+00      1.0030E+00      1.0612E+00      1.0400E-03      8.7234E+01      9.2954E+01      1.0000E+00
      1.0354E-03      1.0351E+00      1.0036E+00      1.0798E+00      1.0229E-03      8.7845E+01      9.2012E+01      1.0000E+00
      1.0018E-03      1.0493E+00      1.0046E+00      1.0999E+00      9.7313E-04      8.7438E+01      9.1001E+01      1.0000E+00
      9.4762E-04      1.0482E+00      1.0033E+00      1.0837E+00      9.1487E-04      8.7877E+01      9.1910E+01      1.0000E+00
      8.9900E-04      1.0259E+00      1.0010E+00      1.0380E+00      8.8011E-04      8.8090E+01      9.1638E+01      1.0000E+00
      8.8154E-04      1.0164E+00      1.0006E+00      1.0289E+00      8.6860E-04      8.8362E+01      9.1688E+01      1.0000E+00
      7.5778E-04      1.0664E+00      1.0064E+00      1.1013E+00      7.2073E-04      8.5185E+01      9.3808E+01      1.0000E+00
      5.0077E-04      1.2281E+00      1.0851E+00      1.4186E+00      4.1307E-04      7.8091E+01      1.0958E+02      1.0000E+00
      7.6950E-04      1.7965E+00      1.4567E+00      1.9900E+00      4.6230E-04      5.0172E+01      1.3452E+02      1.0000E+00
      2.1767E-03      1.1861E+00      1.0510E+00      1.3655E+00      1.8042E-03      8.1251E+01      1.0140E+02      1.0000E+00
      3.0353E-03      1.0949E+00      1.0124E+00      1.1685E+00      2.8273E-03      8.5492E+01      9.3606E+01      1.0000E+00
      1.8738E-03      1.0342E+00      1.0072E+00      1.0647E+00      1.7566E-03      8.6680E+01      9.6866E+01      1.0000E+00
      1.8669E-03      1.0318E+00      1.0030E+00      1.0635E+00      1.7510E-03      8.7302E+01      9.4423E+01      1.0000E+00
